EX35,51.2247,-3.82945
EX36,51.0172,-3.80182
EX37,50.9793,-3.95573
EX38,50.9452,-4.15123
EX39,51.0161,-4.24189
FK1,55.989,-3.79268
FK2,56.0053,-3.75811
FK3,56.012,-3.72042
FK4,55.9976,-3.90756
FK5,56.0256,-3.82066
FK6,56.0217,-3.91437
FK7,56.0994,-3.91804
FK8,56.129,-4.03379
FK9,56.1416,-3.94122
FK10,56.115,-3.78337
FK11,56.1499,-3.85115
FK12,56.1521,-3.80153
FK13,56.1502,-3.7424
FK14,56.1639,-3.66586
FK15,56.1998,-3.95238
FK16,56.191,-4.05903
FK17,56.2405,-4.21938
FK18,56.3161,-4.31649
FK19,56.3733,-4.31142
FK20,56.4074,-4.61057
FK21,56.4662,-4.32086
FY0,53.7546,-3.00814
FY1,53.8162,-3.04842
FY2,53.8444,-3.04014
FY3,53.8211,-3.0226
FY4,53.792,-3.03019
FY5,53.8736,-3.02401
FY6,53.8651,-2.98007
FY7,53.9166,-3.02535
FY8,53.7505,-3.00708
G1,55.8605,-4.24908
G2,55.8635,-4.25587
G3,55.8663,-4.27014
G4,55.8681,-4.25121
G5,55.8477,-4.25386
G9,55.8687,-4.24224
G11,55.8735,-4.31336
G12,55.8797,-4.30203
G13,55.8927,-4.34724
G14,55.8802,-4.35084
G15,55.9104,-4.36699
G20,55.8856,-4.28205
G21,55.8805,-4.22279
G22,55.8895,-4.25259
G23,55.9026,-4.28512
G31,55.856,-4.20909
G32,55.8486,-4.16635
G33,55.8735,-4.16508
G34,55.8679,-4.11272
G40,55.8473,-4.2207
G41,55.8386,-4.28153
G42,55.8342,-4.25876
G43,55.8187,-4.29261
G44,55.8141,-4.25785
G45,55.8046,-4.23309
G46,55.8044,-4.30689
G51,55.8574,-4.31308
G52,55.8497,-4.35345
G53,55.8208,-4.35222
G58,55.8582,-4.25949
G60,55.9175,-4.44161
G61,55.9192,-4.3301
G62,55.9426,-4.32062
G63,56.0428,-4.37168
G64,55.9109,-4.21801
G65,55.9721,-4.09952
G66,55.9402,-4.15429
G67,55.9479,-3.98569
G68,55.9532,-4.01091
G69,55.8746,-4.1026
G70,55.9501,-3.98758
G71,55.822,-4.076
G72,55.8048,-4.13077
G73,55.8219,-4.20625
G74,55.7677,-4.17812
G75,55.7508,-4.19728
G76,55.7784,-4.2734
G77,55.7736,-4.3319
G78,55.7935,-4.40842
G79,55.771,-4.22306
G80,55.8686,-4.24189
G81,55.9119,-4.40709
G82,55.9509,-4.57337
G83,56.0114,-4.5871
G84,56.0137,-4.75433
G90,55.8691,-4.2407
GL1,51.8564,-2.24613
GL2,51.8418,-2.26918
GL3,51.8606,-2.18066
GL4,51.8428,-2.2188
GL5,51.7393,-2.22123
GL6,51.7387,-2.19957
GL7,51.7109,-1.90652
GL8,51.6415,-2.16887
GL9,51.5611,-2.29358
GL10,51.7453,-2.28408
GL11,51.693,-2.35768
GL12,51.6275,-2.38559
GL13,51.6929,-2.45364
GL14,51.8189,-2.48456
GL15,51.7345,-2.5489
GL16,51.7954,-2.61337
GL17,51.8549,-2.50807
GL18,51.9398,-2.41345
GL19,51.9382,-2.28356
GL20,52.0025,-2.13048
GL50,51.9015,-2.08147
GL51,51.8968,-2.10833
GL52,51.9226,-2.06083
GL53,51.882,-2.06931
GL54,51.8984,-1.86471
GL55,52.0618,-1.77144
GL56,51.9903,-1.7042
GU1,51.2431,-0.570124
GU2,51.2447,-0.592965
GU3,51.2471,-0.621288
GU4,51.2429,-0.546563
GU5,51.2061,-0.522064
GU6,51.1401,-0.485316
GU7,51.1888,-0.610682
GU8,51.1519,-0.639688
GU9,51.2178,-0.796116
GU10,51.1989,-0.796437
GU11,51.2501,-0.762451
GU12,51.2516,-0.732599
GU13,51.2751,-0.838657
GU14,51.2909,-0.761376
GU15,51.3355,-0.750809
GU16,51.3133,-0.730483
GU17,51.3363,-0.806081
GU18,51.3475,-0.663208
GU19,51.3591,-0.68964
GU20,51.3599,-0.641336
GU21,51.3199,-0.576951
GU22,51.3135,-0.553341
GU23,51.2972,-0.511252
GU24,51.3301,-0.625421
GU25,51.4013,-0.569441
GU26,51.1103,-0.746089
GU27,51.0836,-0.722426
GU28,50.9909,-0.628127
GU29,50.9846,-0.746369
GU30,51.0757,-0.803861
GU31,50.9978,-0.908496
GU32,51.0077,-0.960856
GU33,51.0477,-0.89369
GU34,51.1407,-0.984623
GU35,51.1167,-0.85224
GU46,51.3385,-0.824104
GU47,51.3475,-0.793395
GU51,51.2851,-0.839532
GU52,51.2655,-0.838685
GU95,51.3263,-0.763057
GY1,49.4669,-2.54798
GY2,49.4849,-2.54095
GY3,49.4928,-2.52725
GY4,49.4336,-2.55937
GY5,49.4633,-2.59664
GY6,49.4512,-2.5696
GY7,49.4472,-2.63552
GY8,49.4249,-2.60752
GY9,49.7147,-2.20572
GY10,49.4342,-2.35382
HA0,51.5501,-0.304649
HA1,51.5816,-0.336114
HA2,51.576,-0.354332
HA3,51.5914,-0.323099
HA4,51.5708,-0.410384
HA5,51.5947,-0.385866
HA6,51.6099,-0.420453
HA7,51.6096,-0.306765
HA8,51.6116,-0.27526
HA9,51.5585,-0.289974
HD1,53.6469,-1.78633
HD2,53.6671,-1.77684
HD3,53.6529,-1.83067
HD4,53.6271,-1.79743
HD5,53.6476,-1.74878
HD6,53.7015,-1.78298
HD7,53.5993,-1.82978
HD8,53.6003,-1.6747
HD9,53.5793,-1.79573
HG1,53.9998,-1.53241
HG2,53.9876,-1.52823
HG3,54.0301,-1.61396
HG4,54.1539,-1.55924
HG5,54.0132,-1.45888
HP1,51.7553,-0.47833
HP2,51.7623,-0.454087
HP3,51.737,-0.472442
HP4,51.7666,-0.567817
HP5,51.713,-0.608573
HP6,51.6774,-0.601724
HP7,51.6663,-0.610459
HP8,51.6446,-0.575717
HP9,51.6103,-0.641811
HP10,51.6108,-0.710653
HP11,51.6254,-0.746665
HP12,51.6247,-0.777741
HP13,51.633,-0.741456
HP14,51.6489,-0.825564
HP15,51.6534,-0.717361
HP16,51.7025,-0.717752
HP17,51.7498,-0.853315
HP18,51.8167,-0.960722
HP19,51.8238,-0.826348
HP20,51.8197,-0.808099
HP21,51.8068,-0.806193
HP22,51.8012,-0.769257
HP23,51.795,-0.66262
HP27,51.722,-0.831474
HR1,52.0525,-2.69653
HR2,52.0131,-2.77846
HR3,52.0921,-3.06837
HR4,52.0849,-2.76109
HR5,52.1961,-3.0296
HR6,52.2317,-2.76845
HR7,52.1844,-2.52502
HR8,52.0441,-2.44187
HR9,51.9084,-2.58141
HS1,58.212,-6.38133
HS2,58.2494,-6.45893
HS3,57.8829,-6.84834
HS4,57.8685,-6.6899
HS5,57.7949,-6.9697
HS6,57.6029,-7.29756
HS7,57.4514,-7.34534
HS8,57.2321,-7.34658
HS9,56.9677,-7.47862
HU1,53.743,-0.337002
HU2,53.7497,-0.337122
HU3,53.7413,-0.365478
HU4,53.7364,-0.399646
HU5,53.7595,-0.37455
HU6,53.7809,-0.36888
HU7,53.789,-0.331232
HU8,53.7678,-0.30485
HU9,53.7533,-0.296933
HU10,53.7478,-0.440595
HU11,53.8308,-0.236979
HU12,53.7246,-0.135832
HU13,53.7247,-0.43788
HU14,53.7275,-0.48813
HU15,53.7474,-0.618477
HU16,53.7816,-0.422216
HU17,53.8457,-0.424729
HU18,53.9087,-0.170325
HU19,53.7233,0.0341322
HU20,53.7873,-0.502186
HX1,53.7218,-1.86759
HX2,53.7385,-1.90418
HX3,53.7264,-1.84576
HX4,53.6806,-1.87978
HX5,53.6865,-1.83615
HX6,53.6985,-1.92341
HX7,53.7394,-2.00905
IG1,51.5592,0.0727713
IG2,51.5733,0.0794581
IG3,51.5624,0.0977842
IG4,51.5772,0.0549606
IG5,51.586,0.0646961
IG6,51.5919,0.0870796
IG7,51.6138,0.0877212
IG8,51.6125,0.0381727
IG9,51.6241,0.0390977
IG10,51.6483,0.065833
IG11,51.5347,0.0920814
IM1,54.1548,-4.48399
IM2,54.1721,-4.47897
IM3,54.2035,-4.4789
IM4,54.2056,-4.42316
IM5,54.2173,-4.69203
IM6,54.2708,-4.58148
IM7,54.3164,-4.5328
IM8,54.334,-4.38964
IM9,54.1133,-4.69514
IP1,52.0628,1.14226
IP2,52.0462,1.13452
IP3,52.0421,1.18509
IP4,52.0596,1.17574
IP5,52.0614,1.2395
IP6,52.1288,1.11063
IP7,52.0656,0.950499
IP8,52.0631,1.08306
IP9,51.9928,1.1476
IP10,52.0075,1.28295
IP11,51.9672,1.33451
IP12,52.0939,1.36387
IP13,52.1854,1.32118
IP14,52.2046,1.02705
IP15,52.1591,1.59456
IP16,52.2046,1.58323
IP17,52.2301,1.50174
IP18,52.3306,1.6687
IP19,52.3408,1.49503
IP20,52.4057,1.31805
IP21,52.3655,1.2298
IP22,52.3777,1.07152
IP23,52.3141,1.12071
IP24,52.4196,0.757035
IP25,52.58,0.835864
IP26,52.5061,0.576605
IP27,52.4297,0.582909
IP28,52.3281,0.535205
IP29,52.1955,0.663014
IP30,52.212,0.841458
IP31,52.2877,0.82628
IP32,52.254,0.71862
IP33,52.2432,0.714369
IP98,52.3766,1.11068
IV1,57.4789,-4.20023
IV2,57.4685,-4.18924
IV3,57.4633,-4.27173
IV4,57.4513,-4.5239
IV5,57.4688,-4.41068
IV6,57.5214,-4.46023
IV7,57.5839,-4.39235
IV8,57.5549,-4.2649
IV9,57.5693,-4.17736
IV10,57.5849,-4.12637
IV11,57.6775,-4.0381
IV12,57.5749,-3.86549
IV13,57.3453,-4.02636
IV14,57.5854,-4.54779
IV15,57.5984,-4.43087
IV16,57.6603,-4.34376
IV17,57.6986,-4.25573
IV18,57.7008,-4.15652
IV19,57.8046,-4.06045
IV20,57.7899,-3.90966
IV21,57.7244,-5.71811
IV22,57.7371,-5.50507
IV23,57.7736,-5.03441
IV24,57.8908,-4.35621
IV25,57.8883,-4.04045
IV26,57.9192,-5.18415
IV27,58.2681,-4.79351
IV28,58.0078,-4.15807
IV30,57.6536,-3.32769
IV31,57.7168,-3.29075
IV32,57.631,-3.11381
IV33,57.5311,-3.21093
IV34,57.4679,-3.28994
IV35,57.4687,-3.35631
IV36,57.61,-3.60764
IV40,57.2827,-5.66451
IV41,57.2742,-5.73372
IV42,57.2352,-5.83871
IV43,57.1494,-5.8461
IV44,57.1026,-5.88096
IV45,57.0725,-5.90406
IV46,57.1093,-5.97907
IV47,57.296,-6.34537
IV48,57.2935,-6.09745
IV49,57.2296,-5.94122
IV51,57.484,-6.24892
IV52,57.3358,-5.65171
IV53,57.344,-5.55518
IV54,57.429,-5.61011
IV55,57.4566,-6.60957
IV56,57.3705,-6.4405
IV63,57.319,-4.5083
IV99,57.4813,-4.22395
JE2,49.1995,-2.08378
JE3,49.2375,-2.22265
KA1,55.5971,-4.49719
KA2,55.5967,-4.56155
KA3,55.6431,-4.49687
KA4,55.5996,-4.38476
KA5,55.5093,-4.38573
KA6,55.4175,-4.5079
KA7,55.4505,-4.63093
KA8,55.4714,-4.61372
KA9,55.4988,-4.60566
KA10,55.5496,-4.6498
KA11,55.6179,-4.62986
KA12,55.6178,-4.66599
KA13,55.6554,-4.70005
KA14,55.7404,-4.67084
KA15,55.7485,-4.62712
KA16,55.6072,-4.33398
KA17,55.6102,-4.294
KA18,55.451,-4.24201
KA19,55.3466,-4.67012
KA20,55.6406,-4.75342
KA21,55.6413,-4.78463
KA22,55.6487,-4.80755
KA23,55.6894,-4.85343
KA24,55.7095,-4.71624
KA25,55.752,-4.68935
KA26,55.2202,-4.83598
KA27,55.5411,-5.16706
KA28,55.7544,-4.92462
KA29,55.7565,-4.85422
KA30,55.7967,-4.86377
KT1,51.4071,-0.297587
KT2,51.4162,-0.290837
KT3,51.3997,-0.256892
KT4,51.3787,-0.243163
KT5,51.3927,-0.287893
KT6,51.3897,-0.300606
KT7,51.3901,-0.329089
KT8,51.4016,-0.366919
KT9,51.3648,-0.303188
KT10,51.3715,-0.357331
KT11,51.3283,-0.404804
KT12,51.3774,-0.408789
KT13,51.3693,-0.45153
KT14,51.3403,-0.486339
KT15,51.3651,-0.49445
KT16,51.3839,-0.514547
KT17,51.3396,-0.253357
KT18,51.3189,-0.263622
KT19,51.3502,-0.269389
KT20,51.2872,-0.231855
KT21,51.3109,-0.302915
KT22,51.3006,-0.337528
KT23,51.2819,-0.370939
KT24,51.2695,-0.43062
KW1,58.4559,-3.11833
KW2,58.3486,-3.16378
KW3,58.3061,-3.28232
KW5,58.2841,-3.38688
KW6,58.2504,-3.4442
KW7,58.1868,-3.50173
KW8,58.1149,-3.66692
KW9,58.0136,-3.859
KW10,57.9744,-3.97783
KW11,58.3078,-4.13594
KW12,58.5077,-3.49269
KW13,58.4784,-3.89505
KW14,58.5887,-3.55496
KW15,58.9805,-2.95996
KW16,58.9589,-3.27611
KW17,59.0292,-3.00798
KY1,56.1271,-3.1406
KY2,56.1222,-3.18278
KY3,56.063,-3.23249
KY4,56.1138,-3.36165
KY5,56.1451,-3.29405
KY6,56.1966,-3.19659
KY7,56.21,-3.15508
KY8,56.1971,-3.01237
KY9,56.2089,-2.8372
KY10,56.2298,-2.70099
KY11,56.0495,-3.41193
KY12,56.0759,-3.48794
KY13,56.2082,-3.43176
KY14,56.3108,-3.23251
KY15,56.3008,-3.05108
KY16,56.3413,-2.82014
KY99,56.0547,-3.43743
L1,53.4024,-2.98037
L2,53.4068,-2.99013
L3,53.4087,-2.98557
L4,53.4378,-2.96202
L5,53.4248,-2.97778
L6,53.4186,-2.9533
L7,53.4055,-2.95028
L8,53.3902,-2.9642
L9,53.4613,-2.95221
L10,53.4736,-2.92843
L11,53.4472,-2.91455
L12,53.4345,-2.89692
L13,53.415,-2.92171
L14,53.4194,-2.88167
L15,53.3973,-2.92272
L16,53.3981,-2.89294
L17,53.3787,-2.94231
L18,53.3805,-2.90956
L19,53.3582,-2.90319
L20,53.4524,-2.98996
L21,53.4707,-3.00017
L22,53.4767,-3.02747
L23,53.4893,-3.02356
L24,53.3443,-2.84315
L25,53.3789,-2.86397
L26,53.3654,-2.8352
L27,53.388,-2.84033
L28,53.4352,-2.86701
L29,53.5053,-2.98803
L30,53.4818,-2.97179
L31,53.5132,-2.93816
L32,53.4786,-2.88938
L33,53.4886,-2.87606
L34,53.4349,-2.81495
L35,53.416,-2.78593
L36,53.4143,-2.84158
L37,53.5567,-3.06346
L38,53.5285,-3.05273
L39,53.5631,-2.8935
L40,53.5983,-2.8475
L41,53.3944,-3.03082
L42,53.3745,-3.02267
L43,53.385,-3.0594
L44,53.415,-3.03642
L45,53.4289,-3.05111
L46,53.4044,-3.11065
L47,53.3965,-3.1687
L48,53.3703,-3.16987
L49,53.3811,-3.10403
L60,53.3268,-3.09679
L61,53.3485,-3.10172
L62,53.335,-2.98243
L63,53.344,-3.01293
L64,53.2879,-3.0487
L65,53.2775,-2.90145
L66,53.2764,-2.93585
L67,53.4057,-2.96781
L68,53.4533,-2.96644
L69,53.4008,-2.97532
L70,53.4095,-2.97318
L71,53.4222,-2.97479
L72,53.4786,-2.98369
L73,53.3803,-2.97643
L74,53.3931,-2.98828
L75,53.4423,-2.98456
L80,53.4692,-2.96908
LA1,54.0469,-2.80036
LA2,54.0659,-2.67428
LA3,54.0519,-2.878
LA4,54.0704,-2.85479
LA5,54.1426,-2.78923
LA6,54.1747,-2.61695
LA7,54.226,-2.77313
LA8,54.3235,-2.76036
LA9,54.3261,-2.7441
LA10,54.3149,-2.49785
LA11,54.1995,-2.92373
LA12,54.2023,-3.08416
LA13,54.1183,-3.19925
LA14,54.1179,-3.23053
LA15,54.1558,-3.17949
LA16,54.1847,-3.20271
LA17,54.2397,-3.17571
LA18,54.2151,-3.27541
LA19,54.2892,-3.37196
LA20,54.2926,-3.20703
LA21,54.3646,-3.07161
LA22,54.4208,-2.98482
LA23,54.3727,-2.9126
LD1,52.2577,-3.36791
LD2,52.1436,-3.39434
LD3,51.958,-3.37467
LD4,52.1177,-3.55773
LD5,52.1272,-3.6151
LD6,52.3089,-3.50936
LD7,52.3497,-3.08835
LD8,52.2669,-3.04953
LE1,52.6334,-1.1327
LE2,52.6111,-1.118
LE3,52.6266,-1.1814
LE4,52.6628,-1.12284
LE5,52.636,-1.0973
LE6,52.7133,-1.36343
LE7,52.6851,-1.07065
LE8,52.564,-1.10629
LE9,52.5723,-1.27153
LE10,52.5373,-1.37066
LE11,52.7702,-1.22242
LE12,52.7688,-1.19237
LE13,52.7666,-0.883928
LE14,52.7836,-0.89738
LE15,52.6594,-0.706905
LE16,52.4855,-0.899647
LE17,52.4672,-1.18118
LE18,52.5833,-1.11111
LE19,52.5875,-1.21294
LE21,52.631,-1.12962
LE41,52.6353,-1.15512
LE55,52.7314,-1.40736
LE65,52.7486,-1.46988
LE67,52.7158,-1.36265
LE87,52.6314,-1.13201
LE94,52.4837,-0.905511
LE95,52.6062,-1.19055
LL11,53.059,-3.02666
LL12,53.0862,-2.99018
LL13,53.0363,-2.96333
LL14,52.9926,-3.05236
LL15,53.1052,-3.31511
LL16,53.1852,-3.43046
LL17,53.2551,-3.43854
LL18,53.3118,-3.47761
LL19,53.3314,-3.41095
LL20,52.9611,-3.16234
LL21,52.9887,-3.40795
LL22,53.2717,-3.59161
LL23,52.9059,-3.60224
LL24,53.0604,-3.78661
LL25,53.0546,-3.87925
LL26,53.1392,-3.78751
LL27,53.1482,-3.82718
LL28,53.2889,-3.75922
LL29,53.2909,-3.71299
LL30,53.3173,-3.81807
LL31,53.2912,-3.81087
LL32,53.2616,-3.84003
LL33,53.2499,-3.98368
LL34,53.2716,-3.91229
LL35,52.5474,-4.04081
LL36,52.6031,-4.06559
LL37,52.6709,-4.07048
LL38,52.699,-4.03763
LL39,52.7129,-4.00091
LL40,52.7553,-3.8768
LL41,52.9699,-3.93867
LL42,52.7262,-4.05391
LL43,52.7746,-4.09248
LL44,52.7874,-4.0953
LL45,52.8202,-4.09711
LL46,52.8564,-4.10778
LL47,52.9021,-4.06251
LL48,52.9353,-4.07116
LL49,52.929,-4.13832
LL51,52.9728,-4.23738
LL52,52.9247,-4.23767
LL53,52.8846,-4.48714
LL54,53.0605,-4.28603
LL55,53.1344,-4.21162
LL56,53.1877,-4.2001
LL57,53.2099,-4.1168
LL58,53.2791,-4.10075
LL59,53.2344,-4.1592
LL60,53.216,-4.26814
LL61,53.1969,-4.25953
LL62,53.2112,-4.38612
LL63,53.2194,-4.4708
LL64,53.2291,-4.5148
LL65,53.301,-4.57506
LL66,53.381,-4.4057
LL67,53.4111,-4.4568
LL68,53.3988,-4.37491
LL69,53.3863,-4.31971
LL70,53.3638,-4.28797
LL71,53.3272,-4.36906
LL72,53.3441,-4.24583
LL73,53.3352,-4.24451
LL74,53.315,-4.23416
LL75,53.2836,-4.221
LL76,53.3009,-4.23921
LL77,53.2591,-4.31192
LL78,53.3173,-4.26316
LN1,53.2568,-0.586329
LN2,53.2596,-0.510098
LN3,53.2805,-0.339803
LN4,53.1533,-0.391282
LN5,53.1883,-0.552581
LN6,53.2023,-0.597742
LN7,53.4894,-0.341951
LN8,53.3756,-0.329289
LN9,53.2158,-0.111552
LN10,53.1575,-0.216068
LN11,53.3722,0.022546
LN12,53.3297,0.262781
LN13,53.2646,0.182701
LS1,53.7974,-1.55315
LS2,53.8015,-1.54707
LS3,53.8014,-1.5631
LS4,53.8085,-1.58273
LS5,53.8181,-1.60241
LS6,53.8185,-1.56614
LS7,53.8177,-1.54058
LS8,53.8215,-1.51253
LS9,53.7985,-1.5111
LS10,53.7654,-1.53183
LS11,53.7783,-1.55666
LS12,53.7914,-1.59519
LS13,53.8111,-1.63496
LS14,53.8274,-1.4583
LS15,53.8065,-1.44621
LS16,53.8509,-1.60426
LS17,53.8583,-1.52905
LS18,53.8408,-1.64476
LS19,53.8608,-1.68593
LS20,53.8734,-1.71375
LS21,53.9101,-1.68265
LS22,53.9318,-1.3926
LS23,53.9067,-1.35247
LS24,53.8709,-1.25478
LS25,53.7865,-1.32531
LS26,53.7572,-1.44251
LS27,53.7491,-1.60466
LS28,53.8015,-1.66907
LS29,53.9194,-1.80347
LS88,53.7518,-1.53522
LS98,53.7735,-1.53215
LS99,53.7664,-1.50424
LU1,51.8764,-0.424715
LU2,51.8908,-0.397811
LU3,51.9058,-0.44263
LU4,51.8985,-0.465151
LU5,51.9087,-0.515645
LU6,51.8811,-0.532551
LU7,51.911,-0.661461
LU95,51.9137,-0.662755
M1,53.4777,-2.23672
M2,53.4803,-2.24465
M3,53.4836,-2.25225
M4,53.4849,-2.23071
M5,53.4797,-2.2854
M6,53.4916,-2.29563
M7,53.5043,-2.26174
M8,53.509,-2.2409
M9,53.5216,-2.21439
M10,53.5028,-2.19389
M11,53.4784,-2.18324
M12,53.4658,-2.20602
M13,53.4622,-2.21716
M14,53.4468,-2.22503
M15,53.4665,-2.25265
M16,53.4561,-2.26514
M17,53.4692,-2.31581
M18,53.4615,-2.17294
M19,53.4377,-2.19546
M20,53.4251,-2.23168
M21,53.4389,-2.27341
M22,53.385,-2.26124
M23,53.3972,-2.28652
M24,53.5522,-2.19874
M25,53.5332,-2.27996
M26,53.5621,-2.33372
M27,53.5122,-2.33812
M28,53.5164,-2.39795
M29,53.515,-2.4702
M30,53.476,-2.36707
M31,53.4426,-2.38149
M32,53.4501,-2.30829
M33,53.4227,-2.32477
M34,53.4548,-2.11601
M35,53.4978,-2.1527
M38,53.5301,-2.42035
M40,53.5026,-2.19403
M41,53.4512,-2.36265
M43,53.483,-2.14908
M44,53.4407,-2.42717
M45,53.5445,-2.28967
M46,53.5255,-2.49224
M50,53.4766,-2.2902
M52,53.4504,-2.21543
M60,53.4847,-2.23312
M61,53.4865,-2.22917
M90,53.3639,-2.27551
M99,53.4858,-2.22905
ME1,51.3753,0.499394
ME2,51.3912,0.484691
ME3,51.4313,0.546257
ME4,51.3814,0.528097
ME5,51.3523,0.531752
ME6,51.3246,0.439565
ME7,51.3804,0.554768
ME8,51.3622,0.595181
ME9,51.3361,0.723596
ME10,51.3427,0.735691
ME11,51.4137,0.748314
ME12,51.4246,0.798552
ME13,51.3057,0.894374
ME14,51.2748,0.539917
ME15,51.2549,0.533114
ME16,51.2735,0.498371
ME17,51.2366,0.602186
ME18,51.2441,0.423165
ME19,51.2927,0.411072
ME20,51.3051,0.459843
ME99,51.2858,0.518108
MK1,52.0069,-0.726407
MK2,51.9918,-0.725583
MK3,51.9951,-0.750053
MK4,52.0042,-0.778262
MK5,52.0195,-0.777361
MK6,52.0292,-0.739277
MK7,52.0207,-0.692535
MK8,52.0357,-0.809719
MK9,52.0395,-0.75106
MK10,52.0378,-0.695102
MK11,52.0498,-0.835195
MK12,52.0571,-0.818103
MK13,52.0522,-0.789522
MK14,52.0597,-0.768691
MK15,52.0558,-0.726364
MK16,52.0882,-0.720777
MK17,52.001,-0.698099
MK18,51.9802,-0.97053
MK19,52.0719,-0.851509
MK20,52.0734,-0.719843
MK40,52.1374,-0.47501
MK41,52.1503,-0.450762
MK42,52.1185,-0.47303
MK43,52.1162,-0.549364
MK44,52.188,-0.429752
MK45,52.0307,-0.473048
MK46,52.1536,-0.695628
MK77,52.0411,-0.816043
MK98,52.0555,-0.760259
ML1,55.7977,-3.97711
ML2,55.7766,-3.91555
ML3,55.7708,-4.0529
ML4,55.8187,-4.02143
ML5,55.8598,-4.03066
ML6,55.8679,-3.96335
ML7,55.8297,-3.79522
ML8,55.7279,-3.8381
ML9,55.7257,-3.96849
ML10,55.685,-4.06096
ML11,55.6662,-3.78855
ML12,55.5747,-3.58732
N1,51.5376,-0.0982173
N1C,51.5366,-0.125794
N1P,51.539,-0.103395
N2,51.5903,-0.168587
N3,51.6004,-0.194088
N4,51.5705,-0.105248
N5,51.5538,-0.0985587
N6,51.5715,-0.140764
N7,51.5541,-0.118074
N8,51.5824,-0.120126
N9,51.6278,-0.0588931
N10,51.5939,-0.144287
N11,51.6139,-0.137351
N12,51.6154,-0.178483
N13,51.6211,-0.103704
N14,51.6333,-0.129967
N15,51.5804,-0.0867487
N16,51.5645,-0.0767843
N17,51.5973,-0.070991
N18,51.6136,-0.0644962
N19,51.5655,-0.12804
N20,51.6296,-0.174702
N21,51.6354,-0.0995876
N22,51.5999,-0.11412
N81,51.5798,-0.0970851
NE1,54.9725,-1.61303
NE2,54.9862,-1.60649
NE3,55.0098,-1.63354
NE4,54.9728,-1.6438
NE5,54.9955,-1.68894
NE6,54.9773,-1.56758
NE7,54.9973,-1.57969
NE8,54.9564,-1.60486
NE9,54.9316,-1.58789
NE10,54.9484,-1.55696
NE11,54.9401,-1.63185
NE12,55.0256,-1.57015
NE13,55.0415,-1.6479
NE15,54.9837,-1.71998
NE16,54.9348,-1.69358
NE17,54.916,-1.81898
NE18,55.0386,-1.86051
NE19,55.179,-2.09513
NE20,55.0522,-1.77799
NE21,54.9588,-1.71968
NE22,55.1374,-1.58425
NE23,55.0837,-1.58552
NE24,55.1228,-1.52112
NE25,55.0497,-1.48901
NE26,55.0469,-1.46139
NE27,55.0307,-1.51148
NE28,55.0011,-1.51898
NE29,55.0119,-1.46974
NE30,55.0198,-1.44289
NE31,54.9718,-1.51223
NE32,54.9698,-1.4844
NE33,54.9921,-1.4313
NE34,54.9728,-1.42327
NE35,54.9529,-1.46282
NE36,54.9475,-1.44346
NE37,54.9114,-1.52835
NE38,54.895,-1.52586
NE39,54.9263,-1.75779
NE40,54.966,-1.77015
NE41,54.9756,-1.82164
NE42,54.9623,-1.8537
NE43,54.9496,-1.9015
NE44,54.9441,-1.98041
NE45,54.9767,-2.01849
NE46,54.9779,-2.10421
NE47,54.9303,-2.24742
NE48,55.1319,-2.2671
NE49,54.9665,-2.46084
NE61,55.1774,-1.6859
NE62,55.1611,-1.5931
NE63,55.1774,-1.56137
NE64,55.184,-1.51666
NE65,55.3107,-1.73962
NE66,55.4265,-1.72643
NE67,55.5349,-1.69226
NE68,55.5723,-1.66061
NE69,55.6051,-1.71864
NE70,55.5921,-1.81623
NE71,55.553,-2.04054
NE82,54.9394,-1.61501
NE83,54.9344,-1.61564
NE85,54.9287,-1.59963
NE88,54.9473,-1.61194
NE89,54.9007,-1.53614
NE92,54.9418,-1.61499
NE98,54.9708,-1.60062
NE99,54.9679,-1.61487
NG1,52.9546,-1.14743
NG2,52.9375,-1.13723
NG3,52.9677,-1.13017
NG4,52.9712,-1.08691
NG5,52.997,-1.14354
NG6,52.9973,-1.19145
NG7,52.9585,-1.17824
NG8,52.9636,-1.21489
NG9,52.9264,-1.23256
NG10,52.8999,-1.28208
NG11,52.8997,-1.17407
NG12,52.9106,-1.06015
NG13,52.9488,-0.924981
NG14,53.0131,-1.04301
NG15,53.0449,-1.20278
NG16,53.0264,-1.29849
NG17,53.1162,-1.26109
NG18,53.141,-1.18589
NG19,53.16,-1.19755
NG20,53.2082,-1.18584
NG21,53.144,-1.10557
NG22,53.1776,-0.970199
NG23,53.1136,-0.800337
NG24,53.0704,-0.801531
NG25,53.0743,-0.950975
NG31,52.9133,-0.641806
NG32,52.9469,-0.651075
NG33,52.8205,-0.582518
NG34,52.9879,-0.395449
NG70,53.1541,-1.18735
NG80,52.9357,-1.19202
NG90,52.9266,-1.19277
NN1,52.2416,-0.891313
NN2,52.2593,-0.881014
NN3,52.2627,-0.843996
NN4,52.2209,-0.898177
NN5,52.2455,-0.932044
NN6,52.3199,-0.943754
NN7,52.2156,-0.921158
NN8,52.2985,-0.69231
NN9,52.3129,-0.614527
NN10,52.293,-0.599028
NN11,52.2444,-1.17424
NN12,52.1275,-0.995144
NN13,52.0327,-1.14718
NN14,52.4119,-0.707426
NN15,52.384,-0.704701
NN16,52.4031,-0.698709
NN17,52.5001,-0.68103
NN18,52.4792,-0.709882
NN29,52.2622,-0.665315
NN99,52.2364,-0.901811
